"","age","d13C","co2","D13_wet","D13_dry","d13_wet","d13_dry","d13te_wet","d13te_dry"
"767",2.91,-6.16,376.146491754123,21.6039560572253,14.9739560572253,-27.1768290369366,-20.8221658606122,-13.2638493122392,-6.81830394625445
"768",2.92,-6.86,242.474641555286,21.5758164619737,14.9458164619737,-27.835248254462,-21.4847099306121,-13.9316850131473,-7.49032349184711
"769",2.93,-6.14,357.054725738396,21.6012267304815,14.9712267304815,-27.1546529160542,-20.7998277926428,-13.2413560361641,-6.79564640698129
"770",2.93,-6.17,357.054725738396,21.6012267304815,14.9712267304815,-27.1840185816535,-20.8293852807863,-13.2711416793321,-6.8256266160729
"771",2.93,-5.99,357.054725738396,21.6012267304815,14.9712267304815,-27.0078245880578,-20.6520403519257,-13.0924278203242,-6.64574536152315
"772",2.94,-6.13,337.870478199719,21.59817349032,14.96817349032,-27.1419567985188,-20.7870296245513,-13.2284783431573,-6.78266520392674
"773",2.94,-6.12,337.870478199719,21.59817349032,14.96817349032,-27.1321682140641,-20.7771770988651,-13.2185497657614,-6.77267177083388
"774",2.94,-6.04,337.870478199719,21.59817349032,14.96817349032,-27.0538595384263,-20.6983568933754,-13.1391211465933,-6.69272430609124
"775",2.95,-5.97,369.809558620691,21.6030813852632,14.9730813852632,-26.9900139180032,-20.6341249530279,-13.0743624282414,-6.62757374280136
"776",2.95,-6.23,369.809558620691,21.6030813852632,14.9730813852632,-27.2445158911643,-20.8902893821821,-13.3325042003897,-6.8874017468122
"777",2.96,-6.09,337.728027981346,21.5981495214811,14.9681495214811,-27.1027796344876,-20.7475963964083,-13.1887408809084,-6.74266801542581
"778",2.96,-6.27,337.728027981346,21.5981495214811,14.9681495214811,-27.2789741588065,-20.9249418629481,-13.3674552782295,-6.9225498153445
"779",2.97,-6.35,325.45620919387,21.5960058881729,14.9660058881729,-27.3552419225413,-21.0016944060307,-13.4448137970801,-7.00040004668892
"780",2.97,-6.47,325.45620919387,21.5960058881729,14.9660058881729,-27.4727051852287,-21.1199249667626,-13.5639569786274,-7.12032149991137
"781",2.97,-6.39,325.45620919387,21.5960058881729,14.9660058881729,-27.3943963434371,-21.0411045929413,-13.4845281909293,-7.04037386442985
"782",2.97,-6.36,325.45620919387,21.5960058881729,14.9660058881729,-27.3650305277653,-21.0115469527583,-13.4547423955424,-7.0103935011241
"783",2.98,-6.44,336.776967057933,21.5979889752624,14.9679889752624,-27.4452272594884,-21.0922799613379,-13.5360860731195,-7.09228112520327
"784",2.98,-6.06,336.776967057933,21.5979889752624,14.9679889752624,-27.0732609830266,-20.717883917199,-13.158800063928,-6.71253059863977
"785",2.99,-6.38,352.929939416888,21.6005982679403,14.9705982679403,-27.3889799158102,-21.0356815304555,-13.4790342994322,-7.03487324318451
"786",2.99,-6.39,352.929939416888,21.6005982679403,14.9705982679403,-27.3987684770316,-21.0455340326039,-13.4889628532627,-7.04486665240279
"787",2.99,-6.31,352.929939416888,21.6005982679403,14.9705982679403,-27.3204599872602,-20.9667140154167,-13.4095344226191,-6.96491937865585
"788",3,-6.12,316.313780487809,21.5943007792124,14.9643007792124,-27.1284802177083,-20.7734407634096,-13.2148090249601,-6.76888199960399
"789",3,-6.34,316.313780487809,21.5943007792124,14.9643007792124,-27.3438298920674,-20.9901971555616,-13.4332385557028,-6.98873836652956
"790",3.01,-6.37,350.572190706095,21.6002323929022,14.9702323929022,-27.3788430209998,-21.0254761290785,-13.4687524302666,-7.02452188769496
"791",3.01,-6.52,350.572190706095,21.6002323929022,14.9702323929022,-27.5256714919064,-21.1732637145788,-13.6176807910603,-7.17442308000682
"792",3.01,-6.51,350.572190706095,21.6002323929022,14.9702323929022,-27.5158829271793,-21.1634112088787,-13.6077522336741,-7.16442966718603
"793",3.02,-6.58,362.847386843694,21.6020851914712,14.9720851914712,-27.5861664732108,-21.2341654572751,-13.6790409506145,-7.23619581831338
"794",3.02,-6.38,362.847386843694,21.6020851914712,14.9720851914712,-27.3903955337236,-21.0371157029833,-13.4804701630223,-7.03632792675046
"795",3.02,-6.22,362.847386843694,21.6020851914712,14.9720851914712,-27.2337787821339,-20.8794758995499,-13.3216135329484,-6.87643361350024
"796",3.03,-6.14,383.403933725281,21.6049222665416,14.9749222665416,-27.1581720700664,-20.8033930724021,-13.244925519897,-6.79926267613553
"797",3.03,-6.32,383.403933725281,21.6049222665416,14.9749222665416,-27.3343654263011,-20.9807373555475,-13.4236387324283,-6.9791432757354
"798",3.04,-6.45,407.893511491182,21.6079288908524,14.9779288908524,-27.4644783946759,-21.1117190639489,-13.5556125313682,-7.11199823912057
"799",3.04,-6.58,407.893511491182,21.6079288908524,14.9779288908524,-27.5917287774535,-21.2398006668091,-13.6846828050041,-7.2419116206604
"800",3.05,-6.48,411.427644539615,21.6083332281999,14.9783332281999,-27.4942287710624,-21.14166630528,-13.5857883873236,-7.14237377551467
"801",3.06,-6.14,355.058373557187,21.6009243847494,14.9709243847494,-27.1543649996755,-20.7995361025206,-13.2410640021052,-6.79535054520807
"802",3.06,-6.16,355.058373557187,21.6009243847494,14.9709243847494,-27.1739421158689,-20.8192411004861,-13.2609211034272,-6.81533735722292
"803",3.07,-6.13,330.086509274878,21.5968334301448,14.9668334301448,-27.1406806705228,-20.7857367701826,-13.2271839644211,-6.78135385960309
"804",3.07,-6.09,330.086509274878,21.5968334301448,14.9668334301448,-27.1015262813439,-20.7463266154046,-13.1874696027426,-6.74138007445447
"805",3.08,-6.01,310.57420911528,21.5931790263438,14.9631790263438,-27.0197370078878,-20.6639801913439,-13.1045106074529,-6.6578559603854
"806",3.1,-6.21,306.79673431734,21.5924178475442,14.9624178475442,-27.214784841613,-20.86029736199,-13.3023479476753,-6.85698079114525
"807",3.1,-6.14,306.79673431734,21.5924178475442,14.9624178475442,-27.1462643643884,-20.7913292910851,-13.2328475143405,-6.78702636280059
"808",3.12,-6.19,361.114836980794,21.6018313178142,14.9718313178142,-27.2041713961732,-20.8496735227994,-13.2915827124183,-6.84620501348957
"809",3.13,-6.37,341.159499776686,21.598721338516,14.968721338516,-27.377404409699,-21.0240186617524,-13.4672932444457,-7.02304357617652
"810",3.14,-6.11,329.42444719472,21.5967165296519,14.9667165296519,-27.1209921501816,-20.76591890788,-13.2072138656878,-6.76125256910427
"811",3.14,-6.08,329.42444719472,21.5967165296519,14.9667165296519,-27.0916263549371,-20.7363612883921,-13.1774280910205,-6.73127222678988
"812",3.15,-6.06,294.481025641006,21.5898005530808,14.9598005530808,-27.065462613381,-20.709983332962,-13.1508901647034,-6.70451702298612
"813",3.16,-6.32,327.125384615385,21.5963069089011,14.9663069089011,-27.3261627123232,-20.9724271278807,-13.4153187060789,-6.97071419807355
"814",3.17,-6.29,365.083937823834,21.6024093543681,14.9724093543681,-27.3026072559828,-20.9487560040112,-13.3914263677683,-6.94670453799699
"815",3.18,-6.5,295.856914893616,21.5901037645786,14.9601037645785,-27.4964525019046,-21.143790465242,-13.5880439211935,-7.14452831447613
"816",3.18,-6.56,295.856914893616,21.5901037645786,14.9601037645785,-27.5551844725638,-21.2029060893709,-13.6476158561353,-7.20448938976665
"817",3.19,-6.17,410.64024886878,21.6082437454612,14.9782437454612,-27.1907004622628,-20.8361547410318,-13.2779191218813,-6.83249289079197
"818",3.19,-6.15,410.64024886878,21.6082437454612,14.9782437454612,-27.1711234863305,-20.816449885166,-13.2580621628264,-6.81250622290895
"819",3.19,-6.13,410.64024886878,21.6082437454612,14.9782437454612,-27.1515465103982,-20.7967450293001,-13.2382052037714,-6.79251955502605
"820",3.19,-6.24,410.64024886878,21.6082437454612,14.9782437454612,-27.2592198780257,-20.9051217365624,-13.3474184785736,-6.90244622838259
"821",3.19,-6.1,410.64024886878,21.6082437454612,14.9782437454612,-27.1221810464999,-20.7671877455013,-13.2084197651891,-6.76253955320135
"822",3.2,-6.03,384.08623376623,21.605011225834,14.975011225834,-27.0505830748368,-20.6951018434092,-13.1357978241574,-6.68942270352898
"823",3.2,-6.11,384.08623376623,21.605011225834,14.975011225834,-27.1288912263444,-20.7739215178989,-13.2152259116993,-6.76936962967739
"824",3.2,-6,384.08623376623,21.605011225834,14.975011225834,-27.0212175180215,-20.6655444654756,-13.1060122913292,-6.65944260622337
"825",3.2,-6.38,384.08623376623,21.605011225834,14.975011225834,-27.3931812376826,-21.0399379193016,-13.4832957071535,-7.03919050542822
"826",3.2,-5.86,384.08623376623,21.605011225834,14.975011225834,-26.8841782528832,-20.5276100351186,-12.9670131381308,-6.51953548546373
"827",3.2,-5.84,384.08623376623,21.605011225834,14.975011225834,-26.8646012150063,-20.5079051164962,-12.9471561162453,-6.49954875392655
"828",3.21,-5.89,380.609188191882,21.6045545546569,14.9745545546569,-26.9131088267735,-20.5567267287915,-12.9963574670591,-6.54906859599498
"829",3.21,-5.89,380.609188191882,21.6045545546569,14.9745545546569,-26.9131088267735,-20.5567267287915,-12.9963574670591,-6.54906859599498
"830",3.21,-5.93,380.609188191882,21.6045545546569,14.9745545546569,-26.9522629200297,-20.5961365837681,-13.0360715285827,-6.58904207705461
"831",3.21,-5.86,380.609188191882,21.6045545546569,14.9745545546569,-26.8837432568313,-20.527169337559,-12.9665719209163,-6.51908848520031
"832",3.21,-5.84,380.609188191882,21.6045545546569,14.9745545546569,-26.8641662102032,-20.5074644100707,-12.9467148901545,-6.4991017446705
"833",3.21,-5.91,380.609188191882,21.6045545546569,14.9745545546569,-26.9326858734016,-20.5764316562798,-13.0162144978209,-6.5690553365248
"834",3.22,-5.97,376.008791946314,21.603937364202,14.973937364202,-26.9908291811643,-20.6349509018838,-13.0751893510136,-6.62841150409156
"835",3.22,-6.08,376.008791946314,21.603937364202,14.973937364202,-27.0985030026687,-20.7433280689721,-13.1844030861839,-6.7383386438504
"836",3.22,-6.03,376.008791946314,21.603937364202,14.973937364202,-27.0495603565303,-20.6940657202956,-13.1347604792883,-6.68837176214186
"837",3.23,-5.98,412.173755656109,21.6084177037317,14.9784177037317,-27.0048848713895,-20.6491264623612,-13.0894460608475,-6.64278979852031
"838",3.23,-6.19,412.173755656109,21.6084177037317,14.9784177037317,-27.210443083676,-20.8560274134919,-13.2979440954214,-6.85264977532393
"839",3.23,-6.15,412.173755656109,21.6084177037317,14.9784177037317,-27.1712891384786,-20.8166177085146,-13.258230184074,-6.812676446409
"840",3.24,-6.07,295.767804878055,21.5900842124013,14.9600842124013,-27.0755214247463,-20.7201096274839,-13.1610928337016,-6.71478814026159
"841",3.25,-5.82,301.63,21.5913458541922,14.9613458541922,-26.8320067171992,-20.4750121165478,-12.9140954632308,-6.46618532969649
"842",3.26,-6.13,299.046932515324,21.590796030949,14.960796030949,-27.1349312646991,-20.7799120058879,-13.2213523325886,-6.7754457915488
"843",3.26,-6.14,299.046932515324,21.590796030949,14.960796030949,-27.1447199198425,-20.7897646031893,-13.2312809816842,-6.78543929728096
"844",3.27,-6.24,329.511729323308,21.5967319679654,14.9667319679654,-27.248258629745,-20.8940168185086,-13.3363004663202,-6.89118249164073
"845",3.27,-6.27,329.511729323308,21.5967319679654,14.9667319679654,-27.2776244245456,-20.9235744375468,-13.3660862405371,-6.92116283349912
"846",3.28,-6.4,376.430652446675,21.6039945893747,14.9739945893747,-27.4117904175097,-21.058662294123,-13.5021710290189,-7.05818266976667
"847",3.28,-6.69,376.430652446675,21.6039945893747,14.9739945893747,-27.6956577492115,-21.3443839003375,-13.7900981328853,-7.34799056733686
"848",3.28,-6.56,376.430652446675,21.6039945893747,14.9739945893747,-27.5684068763797,-21.216301801,-13.6610273621865,-7.21807668221925
"849",3.29,-6.31,350.934453781515,21.6002889284791,14.9702889284791,-27.3201654609487,-20.9664156287225,-13.4092356840945,-6.96461672453847
"850",3.3,-6.4,393.533069620253,21.6062112158235,14.9762112158235,-27.4139006873236,-21.0608002233051,-13.50431147918,-7.06035117487068
"851",3.31,-6.18,402.260542168675,21.6072697406599,14.9772697406599,-27.1995614789564,-20.8450675413311,-13.2869068657636,-6.84153315887124
"852",3.32,-6.03,363.839496402875,21.6022294784106,14.9722294784106,-27.0479338054289,-20.6924178498988,-13.133110665817,-6.68670032447392
"853",3.33,-6.19,324.548976109214,21.5958409780546,14.9658409780546,-27.1984672054391,-20.8438945666074,-13.2857969423259,-6.8403434086697
"854",5.75,-6.35,375.871941348974,21.6039187728909,14.9739187728909,-27.3627755916089,-21.0093268196207,-13.4524552100709,-7.0081416164121
"855",5.8,-6.32,430.18,21.6103675205728,14.9803675205728,-27.339549801515,-20.9859896823483,-13.4288972527793,-6.98447071949317
"856",5.84,-6.42,291.489675278502,21.5891314577209,14.9591314577209,-27.4172175439594,-21.0640318364498,-13.5076757723496,-7.06362900542638
"857",5.93,-6.37,291.209588205389,21.5890681049744,14.9590681049744,-27.368213871785,-21.0147076618546,-13.4579712666447,-7.01359941358612
"858",5.95,-6.55,296.801860701576,21.5903103785987,14.9603103785987,-27.5455924872368,-21.1932527396809,-13.6378866895597,-7.19469798121611
"859",5.99,-6.11,330.757419354839,21.5969514155194,14.9669514155194,-27.1212158348053,-20.7661455243686,-13.2074407493715,-6.76148242658337
"860",6.01,-6.41,360.808353140916,21.6017861543868,14.9717861543868,-27.4194764868526,-21.06638474691,-13.5099670218608,-7.06601556639612
"861",6.03,-6.31,366.020409683427,21.6025439087765,14.9725439087765,-27.3223124542934,-20.9685907628742,-13.4114133829936,-6.96682296670474
"862",6.07,-6.51,348.236764705882,21.5998650976981,14.9698650976981,-27.5155332905314,-21.1630569895102,-13.6073975966441,-7.16407038189493
"863",6.13,-6.6,371.042010443864,21.6032538379494,14.9732538379494,-27.606855921803,-21.2549973670477,-13.7000262925277,-7.2573256588372
"864",6.15,-6.33,379.639209589367,21.604425666488,14.974425666488,-27.3436811398539,-20.9901108123964,-13.4330876760866,-6.98865078851452
"865",6.25,-6.52,385.613834694858,21.6052092552898,14.9752092552898,-27.5304090077928,-21.1780633253706,-13.6224860612565,-7.17929133316829
"866",6.28,-6.5,344.792114368092,21.599314271702,14.969314271702,-27.5052203727584,-21.1526732580161,-13.5969371870964,-7.15353814587286
"867",6.32,-6.33,379.205359697097,21.6043678042543,14.9743678042543,-27.3436260499688,-20.9900550004461,-13.4330317983251,-6.98859417836093
"868",6.36,-6.47,352.97974385511,21.60060594387,14.97060594387,-27.4770842739812,-21.1243614527451,-13.5683986955891,-7.12482143497834
"869",6.46,-6.3,380.135295721477,21.6044916672666,14.9744916672666,-27.314378406585,-20.9606170814398,-13.4033658652855,-6.95873524844296
"870",6.5,-6.49,326.871872902684,21.5962613883553,14.9662613883553,-27.4925256188643,-21.1398764713673,-13.5840608772332,-7.1405583440179
"871",6.55,-6.41,380.472350936968,21.604536411903,14.974536411903,-27.4220947670183,-21.0690373450163,-13.5126227477617,-7.0687061010409
"872",6.63,-6.54,383.802994269342,21.6049743350451,14.9749743350451,-27.5497624249182,-21.1975416922378,-13.642116264244,-7.19904827288542
"873",6.72,-6.06,397.234291026099,21.6066658042023,14.9766658042023,-27.0815243579321,-20.7262556006982,-13.1671816187567,-6.72102201105406
"874",6.86,-6.19,362.327439475337,21.6020092576267,14.9720092576267,-27.2043408350601,-20.8498451825338,-13.2917545745615,-6.84637912824189
"875",7.12,-5.98,419.179586206897,21.6091962427757,14.9791962427757,-27.0056263630377,-20.6498776727266,-13.0901981570522,-6.64355175243588
"876",7.4,-6.01,415.678620689655,21.6088104702904,14.9788104702904,-27.0346243955906,-20.679062709265,-13.1196109094133,-6.67315418324881
"877",7.48,-6,414.678344827586,21.6086990531589,14.9786990531589,-27.0247297999195,-20.6691027828754,-13.1095748046654,-6.66305181344501
"878",7.55,-5.77,413.803103448276,21.6086011213062,14.9786011213062,-26.7995013856146,-20.4424025278799,-12.881125251663,-6.43310936999694
"879",7.7,-5.85,411.927586206897,21.6083898659791,14.9783898659791,-26.8776080329384,-20.5210180570735,-12.9603489531781,-6.51284923123387
"880",7.91,-6.07,409.301862068966,21.6080908559689,14.9780908559689,-27.0926699814783,-20.7374829521869,-13.1784866431467,-6.73240993223146
