age,MAT,Tsoil,MAP,PCQ_pf,d18p,pore,z_m,ha,E_s
7.24041,11.169063858913825,17.835890564691105,321.7292556297639,0.15214051257410405,-19.850998383566157,0.4,0.6656965208056952,0.2932470118561306,3.516511382759969e-10
7.26053,13.896236401126178,21.598388090748543,333.9597654801872,0.1740230139701244,-18.838472876499637,0.4,0.5919765601897206,0.301347435432156,4.280930279838913e-10
7.27562,14.339511242361496,21.976219170739974,402.4420477158333,0.15474928187437023,-18.031718342345375,0.4,0.5613789073075702,0.29788354166646125,4.651321540466649e-10
7.28065,12.020470198393225,18.22149103133617,375.87701960257834,0.12009517631286819,-19.169374655652682,0.4,0.7399480128036832,0.28117325382386527,3.3838187079494433e-10
7.30076,8.43972222696947,16.229251413718806,302.44944605787896,0.196040944956463,-18.834555458858976,0.4,0.4999464348981267,0.28614384892784755,4.2033370814662e-10
7.33094,15.636274110558881,22.575096576944766,320.01734657222545,0.16762720698996886,-19.83569618818968,0.4,0.6970203951839079,0.28069645858547054,3.7797480452703947e-10
7.36529,13.7480238616117,21.433681094295714,311.45830869278967,0.14891048417904548,-21.260398324699338,0.4,0.5968248796844223,0.2914042464345384,3.479310872976743e-10
7.375,13.594042019281655,20.695322485087406,381.4515898194138,0.11992636423358027,-18.796953325031396,0.4,0.8068215844867596,0.2819456793462836,3.4854071848296944e-10
7.484,9.287959926518333,17.888259523012504,313.2939913219058,0.20713126584777483,-17.51700000873168,0.4,0.4517273881433616,0.29074018154636,4.5512282168036776e-10
7.549,11.02003988338067,18.07796100891104,260.7371772167028,0.21646464423348788,-16.36499490434524,0.4,0.6623891478802048,0.2936226388582777,4.112852906229197e-10
